F0400;[0.714367591258376, -0.3091454287571541, 1.426612730203021, 0.14046641803449303, 1.3590942001807214, 0.14046641803449342, 1.4266127302030205, -0.30914542875715445, 0.7143675912583756];[1.0, -0.6888279757842425, 1.9794732247310032, -0.17348434558976367, 1.439132624706883, 0.2525415785090596, 1.0767250763234368, -0.09232562703598501, 0.5104622657978037];[0.3138065971256849]
F0401;[0.8601727573918615, 5.981541638367771, 19.869266155627056, 41.08543294266468, 58.063765259479176, 58.06376525947918, 41.08543294266468, 19.86926615562706, 5.98154163836777, 0.8601727573918614];[1.0, 6.697489809485792, 21.49455462167575, 43.017086105801816, 58.89552314557326, 57.07809808925602, 39.13596191201552, 18.32688209472755, 5.334864555974383, 0.7398971725510877];[0.693502823151879]
F0402;[0.6419339992777191, -3.3429254154417034, 7.69646591234865, -9.326862402682918, 4.339962577668021, 4.339962577668025, -9.326862402682922, 7.696465912348645, -3.342925415441701, 0.6419339992777187];[1.0, -5.450172049044976, 13.506256054403137, -19.315829682640146, 16.474227559304946, -6.825397675783568, -1.3811624002921303, 3.507977785771007, -1.899128677203673, 0.40037842782493427];[0.12819376724177456]
F0403;[0.6659547797236031, -2.6508521840705876, 5.163985124608266, -5.541789743789917, 2.452442299084437, 2.452442299084434, -5.541789743789915, 5.16398512460827, -2.6508521840705885, 0.6659547797236034];[1.0, -4.183110858757036, 8.598425169158451, -10.473120412475735, 7.713034453267467, -2.2328576100421924, -1.8822490695499177, 2.83464086953607, -1.6359123488126641, 0.4406303587871654];[0.17764979861697838]
F0404;[0.626789244311331, -3.5563997309464574, 8.699230962498541, -10.98065878302318, 5.213327074938632, 5.213327074938636, -10.980658783023177, 8.69923096249854, -3.556399730946458, 0.6267892443113311];[1.0, -5.966692624693539, 15.914939002158306, -24.285743129080874, 22.177024053813252, -10.60810316450767, -0.047527117500341665, 3.309189504725315, -1.8602786022470383, 0.3717696128903094];[0.10756648918846035]
F0405;[0.7583693555905803, 1.8136449440629228, 3.934685003459558, 5.862802010214539, 7.246842428288483, 7.246842428288483, 5.86280201021454, 3.9346850034595593, 1.8136449440629234, 0.7583693555905803];[1.0, 2.0866860980338013, 4.443799760618986, 6.209325348363805, 7.389513528104755, 7.040335717402682, 5.471740213436373, 3.465423965583543, 1.5507396470675516, 0.5751232046206547];[0.4362379391234932]
F0406;[0.3875376779478773, -0.3875376779478773];[1.0, 0.22492464410424545];[0.8016972135183205]
F0407;[0.7977372865518874, -0.7977372865518874];[1.0, -0.5954745731037747];[0.2942878025459801]
F0408;[0.5365068088301501, -0.5365068088301501];[1.0, -0.07301361766030022];[0.661129873310315]
F0409;[0.6397717626510644, -0.6397717626510644];[1.0, -0.2795435253021287];[0.5321688688914383]
F0410;[0.7221529398701598, -0.7221529398701598];[1.0, -0.44430587974031965];[0.41215070930377373]
F0411;[0.9925738754038205, -1.9842436161724764, 0.9925738754038205];[1.0, -1.984188455617145, 0.9852029113629734];[0.01358575500122694]
F0412;[0.937354796941792, -1.8092478770294995, 0.9373547969417917];[1.0, -1.8052541082762557, 0.8787033626368281];[0.1186217401064078]
F0413;[0.8440632202450796, 1.6288698373503008, 0.8440632202450798];[1.0, 1.8312372167240307, 0.8904938198638894];[0.9400108223399049]
F0414;[0.8552679461589763, -1.3284679066574905, 0.8552679461589761];[1.0, -1.305158234133213, 0.7338455648422296];[0.2959006251334222]
F0415;[0.7602484582391379, 0.3999412347115864, 0.7602484582391378];[1.0, 0.5171056821069404, 0.6376613638736298];[0.6847223031566435]
F0416;[0.9912638738802687, -2.9716571901219435, 2.9716571901219435, -0.9912638738802687];[1.0, -2.980307294575653, 2.9629307657745363, -0.9826040676542342];[0.0170560698077713]
F0417;[0.7198061503801308, -0.342424718999219, 0.34242471899921895, -0.7198061503801307];[1.0, -0.09221726351538773, 0.527662758851871, -0.5045817163914413];[0.6276560107183666]
F0418;[0.9995288102942946, -2.9985802216770625, 2.9985802216770625, -0.9995288102942946];[1.0, -2.9990511878475075, 2.9981090334868794, -0.9990578426083282];[0.0009160937131393876]
F0419;[0.9523507813382273, -2.7935595119540566, 2.7935595119540566, -0.9523507813382271];[1.0, -2.8373194577121703, 2.7475292819771377, -0.906971846895259];[0.09499332530018545]
F0420;[0.805208493317875, -1.38766934664203, 1.38766934664203, -0.805208493317875];[1.0, -1.4078599846658362, 1.3307225503033353, -0.6471731449506386];[0.4258824826325106]
F0421;[0.7231840990520199, 0.11992049605725705, 0.9570806885882421, 0.11992049605725696, 0.72318409905202];[1.0, 0.3641380395924948, 1.0346518938692735, 0.03696802516403502, 0.5300620654650247];[0.6723202848981469]
F0422;[0.9514707992835918, -3.7141794590684554, 5.526535563305511, -3.714179459068455, 0.9514707992835916];[1.0, -3.805823490325125, 5.524248701904667, -3.6224672046257007, 0.9052966831541159];[0.09891971375684172]
F0423;[0.7059134185850015, 1.0783983717255776, 1.4900005637040912, 1.0783983717255776, 0.7059134185850015];[1.0, 1.546541635175273, 1.6862542943661931, 0.9188778577684633, 0.524195856000482];[0.7753180927037624]
F0424;[0.9813757255741381, -3.9119831406707304, 5.861238151934039, -3.9119831406707295, 0.9813757255741377];[1.0, -3.948715926800178, 5.860892711176987, -3.8752489316999013, 0.9630983147467167];[0.03736623416546203]
F0425;[0.8845544866509187, -3.022423621649996, 4.3162272896637655, -3.022423621649996, 0.8845544866509185];[1.0, -3.196304990811152, 4.305368168814907, -2.8460720486909414, 0.7824382979485982];[0.2445617791687813]
F0426;[0.5881319030382626, 1.4380704158402549, 0.8871538767874494, -0.8871538767874488, -1.438070415840255, -0.5881319030382628];[1.0, 2.9866262951804243, 3.4602537258270694, 1.5133516348512492, -0.16077995827893518, -0.274934890454453];[0.8777619341049396]
F0427;[0.7774601123240517, -1.5354115113018776, 2.3453428226229547, -2.3453428226229547, 1.5354115113018774, -0.7774601123240517];[1.0, -1.6624094308688822, 2.444458194821883, -2.221302293102645, 1.383927866115234, -0.6043311075891242];[0.5088234564497912]
F0428;[0.8924650781837743, -3.892070218425187, 7.289083289286354, -7.2890832892863555, 3.892070218425188, -0.8924650781837745];[1.0, -4.153259352647851, 7.4374658649335315, -7.120989915079253, 3.6390281556497843, -0.7964938834802084];[0.22880970791275923]
F0429;[0.9140128440800589, -4.204262854945446, 8.072589587742092, -8.072589587742092, 4.204262854945446, -0.9140128440800591];[1.0, -4.429819582982137, 8.207009048007503, -7.924739492248899, 3.984742974224815, -0.8354194760718344];[0.18071776270560524]
F0430;[0.8057030803069081, -2.211092968669586, 3.5144334071243977, -3.5144334071243977, 2.2110929686695866, -0.8057030803069081];[1.0, -2.4379506149222716, 3.626238076319222, -3.36850210846265, 1.9806330091006883, -0.6491351033969541];[0.4361250752339475]
F0431;[0.7580811162682839, 4.213690975883222, 10.055245874705069, 13.198866202925453, 10.05524587470507, 4.213690975883223, 0.7580811162682842];[1.0, 5.3167035566811265, 12.019206242118, 14.824791888005041, 10.553324888699319, 4.1235788413990715, 0.6929489825227285];[0.9482253534481822]
F0432;[0.6829634057731288, 2.4502059384033017, 4.468963230336107, 5.296409366642693, 4.468963230336107, 2.450205938403302, 0.6829634057731288];[1.0, 3.5295724808533024, 5.91045433434969, 5.992469133301086, 4.1511227117556935, 1.9255099375696056, 0.4930065343877863];[0.8538102278385692]
F0433;[0.8649913770255357, 5.17998863823502, 12.935049174193605, 17.240103818700028, 12.935049174193603, 5.17998863823502, 0.8649913770255354];[1.0, 5.930060262067969, 14.661251996263216, 19.34420414155991, 14.365720894059619, 5.693535925827061, 0.940827446400312];[0.9919416444048949]
F0434;[0.8669458913731085, -4.149590163161265, 9.125801798323703, -11.669552185219722, 9.125801798323705, -4.149590163161267, 0.8669458913731088];[1.0, -4.5393029407745065, 9.524212816615943, -11.64518509361865, 8.710710056058625, -3.7832217875366574, 0.7515951963315113];[0.28877771485371917]
F0435;[0.7199992632751093, 0.05411488969182756, 1.1368977287910764, -0.2807825591959903, 1.136897728791077, 0.05411488969182792, 0.7199992632751097];[1.0, 0.33040427062073424, 1.4360864701731937, -0.20280364769171744, 0.9745642330492637, -0.08410501371057871, 0.5191916699406889];[0.6701887053939467]
F0436;[0.7473093669545376, -1.0161754894178892, 2.0888704250520505, -2.395944098140817, 2.3959440981408164, -2.088870425052049, 1.0161754894178887, -0.7473093669545375];[1.0, -1.0616449543883641, 2.3516491685645633, -2.3810561778961445, 2.362915781198152, -1.8544351944103854, 0.9264638481051024, -0.558433634567875];[0.5926793059145626]
F0437;[0.9356251467116532, -6.256683170918364, 18.210970941552212, -29.898275218893353, 29.89827521889335, -18.210970941552212, 6.256683170918363, -0.9356251467116532];[1.0, -6.558105521343583, 18.726668122653326, -30.169399464369267, 29.608004426904223, -17.698645733692373, 5.966891272029184, -0.8753944151591808];[0.13483363742771348]
F0438;[0.8942391478591729, -5.474778642470483, 15.054465030210523, -24.036037568800122, 24.036037568800122, -15.054465030210523, 5.474778642470483, -0.8942391478591734];[1.0, -5.917441877179214, 15.756114176674068, -24.383516205204796, 23.644201737385675, -14.358543543426883, 5.059559585276853, -0.7996636535331132];[0.22662388827510627]
F0439;[0.9101554188715257, -5.802997040722753, 16.37524846433965, -26.477125513478658, 26.477125513478658, -16.37524846433965, 5.802997040722753, -0.9101554188715256];[1.0, -6.198823763222556, 17.02440822931568, -26.806945375751916, 26.1129654179439, -15.7312683193092, 5.428258882783442, -0.8283828864984546];[0.190813509914879]
F0440;[0.8813020057817326, -5.1832240736301385, 13.899298383038403, -21.923617783217217, 21.923617783217217, -13.899298383038403, 5.1832240736301385, -0.8813020057817326];[1.0, -5.655473626576504, 14.623952760404546, -22.274179000415014, 21.5209299212708, -13.180252461178094, 4.743403496269023, -0.7766932252210234];[0.2562230165418746]
F0441;[0.7534214320383638, -1.4097615702177393, 2.912981044766379, -3.831676338718492, 4.364827798589885, -3.8316763387184944, 2.912981044766379, -1.4097615702177393, 0.7534214320383638];[1.0, -1.5694222989121078, 3.2721343991182983, -3.9646246739664823, 4.347444308509706, -3.641403654732676, 2.584515741989572, -1.2333138085216213, 0.5676496843213764];[0.5767289625674198]
F0442;[0.8111026694263311, -3.6917027726423934, 9.072478893113267, -14.822524794687554, 17.349675659118468, -14.822524794687554, 9.072478893113269, -3.6917027726423948, 0.8111026694263315];[1.0, -4.248027751413918, 9.918322429092377, -15.455057025985397, 17.29315885384025, -14.12600334550584, 8.252862148202567, -3.1939747936036618, 0.6578875712135536];[0.4258738168782785]
F0443;[0.6869413937963834, 1.6264831283031655, 2.6800102531415044, 2.676107414748201, 2.8500918990805078, 2.676107414748204, 2.6800102531415066, 1.626483128303166, 0.6869413937963835];[1.0, 2.5538459668647873, 4.114836627666351, 3.899241494491516, 3.2424551522912375, 2.2147585720790386, 1.863215385686717, 1.0470426399657515, 0.473195614610337];[0.7696998355993653]
F0444;[0.8327464205034051, -4.449569447273493, 11.940303514057716, -20.486889474246944, 24.355469977851815, -20.48688947424694, 11.940303514057717, -4.449569447273494, 0.8327464205034053];[1.0, -5.055888753514588, 12.954938618744844, -21.296202502143284, 24.29497653015024, -19.614442547295717, 10.959936130590602, -3.904636003470994, 0.6934666041046655];[0.3721448252527312]
F0445;[0.668003110265664, 3.280078602144036, 7.831742937165868, 12.109035345291703, 13.810396266545615, 12.1090353452917, 7.831742937165867, 3.2800786021440347, 0.6680031102656638];[1.0, 4.898694782041511, 11.251281799640447, 15.89277874308943, 15.597410877909299, 11.381562609005725, 6.257424804376719, 2.362635135215273, 0.46121425396268195];[0.867261107197033]
F0446;[0.7503701599271421, -1.433065895041149, 3.170301292870286, -4.441115007088184, 5.470935809383745, -5.470935809383746, 4.441115007088185, -3.170301292870285, 1.4330658950411492, -0.7503701599271426];[1.0, -1.6100033968275353, 3.6167469648922808, -4.671247690823397, 5.594538294499395, -5.299562567200532, 4.160606801293102, -2.771641694513353, 1.2441754138485366, -0.5630535047228797];[0.585468820841172]
F0447;[0.6474647317512814, 3.2264544122516847, 7.208603713278974, 8.55847378545605, 3.943329801801493, -3.9433298018014953, -8.55847378545605, -7.208603713278972, -3.2264544122516834, -0.6474647317512812];[1.0, 5.211131100950109, 12.472995622503639, 17.313881874179238, 14.333136855028428, 5.557880394092806, -1.6918020203592723, -3.4662330487432986, -1.8789890393984754, -0.4102590009525686];[0.8623848700079423]
F0448;[0.7868983521442264, -3.1170370555293943, 7.543436323880803, -12.798382888221798, 16.480040888656937, -16.480040888656934, 12.798382888221795, -7.543436323880804, 3.117037055529395, -0.7868983521442263];[1.0, -3.64995769001513, 8.41176521552328, -13.606738989472879, 16.776062959746, -16.068714497015414, 11.950491002130054, -6.723154652380362, 2.6454970453431517, -0.6192089652400617];[0.48822409622542307]
F0449;[0.7013172244501673, 0.9992917788787405, 1.903724592957804, 0.9155985855265769, 0.916745562821623, -0.9167455628216249, -0.915598585526575, -1.9037245929578033, -0.9992917788787408, -0.7013172244501676];[1.0, 1.6646063980291066, 2.950998156220657, 1.9088835425504134, 1.731589857290364, -0.2305125933332751, -0.26468670068566885, -1.2274931988892215, -0.5803097202368225, -0.4916865874170494];[0.7236551864715154]
F0450;[0.6889465902403398, 1.6155239523326987, 2.697308238625806, 2.185941901541641, 1.0943663286971013, -1.0943663286971013, -2.1859419015416393, -2.697308238625807, -1.6155239523326992, -0.6889465902403398];[1.0, 2.5654454701643186, 4.346294797174459, 4.03827693657157, 2.748618605895833, 0.3208382768025644, -0.9113536158124236, -1.6263310708103738, -1.0012048557835092, -0.47418528863153675];[0.7593774784223982]
F0451;[0.7546288383994091, 0.0, -0.7546288383994091];[1.0, 0.1344306913364518, -0.5092576767988183];[0.22811585047443217, 0.8661303725682654]
F0452;[0.37026901414511215, 0.0, -0.37026901414511215];[1.0, -1.2189411245040487, 0.25946197170977553];[0.02965739631401365, 0.21473239940725597]
F0453;[0.6454166256663417, 0.0, -0.6454166256663417];[1.0, -0.4569424348280352, -0.2908332513326835];[0.10545943155740944, 0.5810832195584389]
F0454;[0.08953171940993533, 0.0, -0.08953171940993533];[1.0, 1.6724765680058373, 0.8209365611801293];[0.8537400738718113, 0.8855686709642835]
F0455;[0.724835810996312, 0.0, -0.724835810996312];[1.0, -0.29336560940998546, -0.44967162199262395];[0.10075853687676406, 0.6927075450612581]
F0456;[0.7670832400834455, 0.0015125636480781174, -0.09737057342476077, 0.0015125636480780322, 0.7670832400834454];[1.0, 0.00209524323306276, -0.00971266843398677, 0.0012990054198377954, 0.6218241908641808];[0.2947219422049142, 0.7058133094242481]
F0457;[0.8935764838636544, -0.1941874001156495, -1.3987646541836734, -0.1941874001156492, 0.8935764838636546];[1.0, -0.4171134753018889, -1.363320578358789, -0.01865021774346709, 0.7990994335899658];[0.0008998626341535365, 0.7919883699123288]
F0458;[0.7770516624607341, 2.2165134478169626, 2.929882415402551, 2.216513447816963, 0.7770516624607346];[1.0, 2.7349599058777008, 3.319666241862493, 2.2389780794405114, 0.7114485076079123];[0.7065129209218021, 0.9038473380118739]
F0459;[0.8461607692232999, 0.3254704557997726, -1.011999344219168, 0.32547045579977285, 0.8461607692233004];[1.0, 0.5734122961641999, -0.9557734407103209, 0.15695541931063528, 0.7191074975047066];[0.27468114669570876, 0.9565247384075103]
F0460;[0.7666628601334599, -0.9265375908351263, 0.509029191052528, -0.9265375908351261, 0.7666628601334601];[1.0, -1.2811597466802616, 0.6697393272251679, -0.798024804362726, 0.6218205735095037];[0.12484749442067233, 0.5330374046967169]
F0461;[0.7738875142135437, -0.129691232264457, -0.9707141059548932, -2.577563210249413e-16, 0.9707141059548929, 0.1296912322644572, -0.7738875142135435];[1.0, -0.20031798946226487, -0.9128579464160631, -0.010720869269411404, 0.9789169309064572, 0.0776137158783507, -0.5956309124949859];[0.22931674205841612, 0.726859585285905]
F0462;[0.854487608447274, -0.1877586492687292, -1.9160764017764158, -1.897343634310098e-16, 1.9160764017764154, 0.1877586492687293, -0.8544876084472739];[1.0, -0.3042530948437909, -1.9678263277615873, 0.10220237490534301, 1.834739937573349, 0.0981186050202244, -0.72997743867507];[0.10659083108691725, 0.7983197400686776]
F0463;[0.8485581617891418, 0.46170747132680295, -1.5748814725782867, 0.0, 1.5748814725782863, -0.4617074713268032, -0.8485581617891417];[1.0, 0.7417675707442501, -1.5253052360909982, -0.18790464676539476, 1.553744739053579, -0.24768362525251458, -0.7198282705113074];[0.27563525862923177, 0.9535453793956656]
F0464;[0.1716006072546157, -0.6818701360323536, 0.8489549905966576, -3.0482391234197285e-16, -0.8489549905966575, 0.6818701360323539, -0.17160060725461582];[1.0, -5.59282930505476, 13.013518785896071, -16.115483018262026, 11.194060977016523, -4.1315637559552885, 0.6322970881312593];[0.022178265807726527, 0.044908153910541815]
F0465;[0.7678902659978802, -0.8099140730759671, -0.4368401294283523, 0.0, 0.4368401294283523, 0.8099140730759669, -0.7678902659978805];[1.0, -1.2528494457849881, -0.08337602416534884, -0.19688029367838356, 0.6731996659703914, 0.48281761187976807, -0.5857475587181833];[0.12031956547100797, 0.603295906336245]
F0466;[0.7647144503092249, -0.5053219495468408, -0.7752086194174274, -0.02056946371878473, 1.41719134414734, -0.020569463718784434, -0.7752086194174277, -0.5053219495468408, 0.7647144503092249];[1.0, -0.7317938098299105, -0.6919593486768694, -0.0387365187083466, 1.4367451590013944, -0.06131087864189533, -0.7640903953602203, -0.34827853410578585, 0.5858701236420782];[0.21322781601142837, 0.6710077334608626]
F0467;[0.8836483295711814, -6.187956149042845, 19.784112263584664, -37.528548359072346, 46.1008885956173, -37.528548359072346, 19.784112263584664, -6.187956149042846, 0.8836483295711817];[1.0, -6.987835269552669, 22.293779962193685, -42.198542694952145, 51.72618011751041, -42.017018951326556, 22.10239836466178, -6.898052715529152, 0.9829069088672484];[0.15875393314969888, 0.1623871115643818]
F0468;[0.8085159984376982, 5.34913385880428, 16.46444955859977, 30.54476960355434, 37.24926365347022, 30.544769603554343, 16.46444955859977, 5.349133858804281, 0.8085159984376984];[1.0, 6.473265154779611, 19.460757432477735, 35.20718127369264, 41.8116242943164, 33.35165621667616, 17.473369271733947, 5.5151415182506405, 0.8097824608613816];[0.7956442656319256, 0.8412176128532625]
F0469;[0.8018075530578826, -0.8979939301758978, -1.0112295375543516, 0.1709956738032366, 1.8842619463648118, 0.17099567380323788, -1.0112295375543536, -0.8979939301758969, 0.8018075530578826];[1.0, -1.3030599911488654, -0.8321263815982478, 0.27628704979319796, 1.890658743647692, -0.0006666622764197605, -1.0574025322654852, -0.6039713161588686, 0.6430961840931462];[0.09595892349346136, 0.6525507632995144]
F0470;[0.7143300698761863, 0.9416205005995699, 0.9950487052929371, 1.13415788410584, 1.6186702236506356, 1.1341578841058377, 0.9950487052929374, 0.9416205005995691, 0.7143300698761863];[1.0, 1.359329112464958, 1.5482740823508085, 1.5279529883852208, 1.8207397122936402, 1.0824080246622712, 0.7612704358567657, 0.6884331838487264, 0.521802694127574];[0.4371003497155649, 0.7272580670954509]
F0471;[0.718220899781355, -2.0098223785955645, 2.4654627476856947, -2.3399202261676106, 1.8855584872827207, 0.0, -1.8855584872827194, 2.3399202261676106, -2.465462747685695, 2.0098223785955653, -0.7182208997813551];[1.0, -2.9637143649167985, 4.100481841787046, -4.3451439775121745, 3.9938799048036238, -1.9985293672479045, -0.1573772462516927, 0.9228740568778897, -1.354948465198533, 1.3397409210812763, -0.5136251179111821];[0.17078252942427008, 0.5041320431755049]
F0472;[0.8310031364794789, 0.011588040126590577, -2.767210892474449, -0.01479906860351182, 4.648367337284119, -2.5832766838346685e-15, -4.648367337284117, 0.014799068603514404, 2.7672108924744467, -0.011588040126590855, -0.8310031364794787];[1.0, 0.016357252172525816, -3.04102917867152, -0.02172532337443217, 4.781348993306258, 0.007523792605544255, -4.481052902091224, 0.008638611362846382, 2.4991444310998023, -0.007962953336472678, -0.690561723427672];[0.18809095944907783, 0.8148503573204422]
F0473;[0.7645657808362503, 0.287185018690512, -1.1548965512559577, -0.1142482731749124, 1.8590819183318466, 3.3953541348996653e-16, -1.8590819183318463, 0.11424827317491172, 1.154896551255957, -0.28718501869051155, -0.76456578083625];[1.0, 0.409791561186704, -1.1904700280924692, -0.11505028627253389, 1.9732819811483027, 0.07658146087321649, -1.7306533478091675, 0.0990467015476173, 1.0722644377930246, -0.19919037041210386, -0.5843344241854431];[0.29781087450354105, 0.7549727650227009]
F0474;[0.8042501313519377, 1.125352776898263, -1.140796704578856, -0.6769604591484967, 2.5702644922253963, 2.8572704428311286e-15, -2.5702644922253963, 0.6769604591484933, 1.140796704578856, -1.1253527768982625, -0.8042501313519379];[1.0, 1.5866642796634411, -0.9255874905079036, -0.8371159333293597, 2.6580447877505953, 0.4193231530972395, -2.4441375984457117, 0.4698826627290251, 1.2150589497021063, -0.7835877278694501, -0.6467938839394686];[0.34706069238716397, 0.9072598521561162]
F0475;[0.39510724769259314, -2.579023046010864, 7.487355724024315, -11.990381986185549, 9.865127552419718, -5.614811693882773e-15, -9.865127552419718, 11.990381986185554, -7.487355724024315, 2.5790230460108643, -0.39510724769259314];[1.0, -7.419324714920254, 25.88829550300784, -55.45874366150238, 80.3062464973662, -81.69269651242038, 58.77477299841351, -29.293388006117212, 9.554205038851267, -1.7952815703858491, 0.1388087383306536];[0.16963411627765657, 0.21571547674925773]
F0476;[0.6942447560016876, 1.779049171230699, 3.092551925316835, 4.227374958405034, 5.359652423402874, 5.630736102016343, 5.666242822635531, 5.63073610201634, 5.359652423402877, 4.227374958405036, 3.092551925316835, 1.7790491712306993, 0.6942447560016879];[1.0, 2.6191394507841745, 4.711083547606684, 6.377215781688024, 7.67067671621492, 7.404443667315079, 6.488088515646889, 5.400212352612208, 4.403170672011371, 3.0819389464940232, 2.1233522891578747, 1.2312668722715852, 0.4862266465775219];[0.47885949274293294, 0.7244518586282322]
F0477;[0.7023168529420664, -4.525667081089285, 13.718841309821196, -26.708471473984932, 38.53736162127417, -45.4151408044344, 47.38152133115116, -45.4151408044344, 38.537361621274194, -26.708471473984947, 13.718841309821208, -4.525667081089288, 0.7023168529420668];[1.0, -6.631352244123173, 20.55871621468262, -40.20596175688212, 56.27180479279236, -60.72761727343847, 54.00050869494395, -42.338986738089545, 30.26055014221481, -18.976621117291366, 9.416557490931726, -3.123272770805575, 0.49567701129923736];[0.049886400474313475, 0.32424263223950833]
F0478;[0.7098279696515335, -7.209076926285982, 34.46707697383378, -102.77284410655734, 213.22861571447274, -324.75866140280283, 372.67012600715134, -324.75866140280283, 213.22861571447274, -102.77284410655734, 34.46707697383378, -7.20907692628598, 0.7098279696515332];[1.0, -9.948972682862895, 46.29228875457876, -133.38315380972932, 265.4807904852232, -385.24202757507555, 418.75590283572103, -344.2560962944204, 212.83485484755445, -96.65622766463483, 30.636929473152733, -6.087434626834277, 0.5731490082640345];[0.07878538207370489, 0.1674091591151211]
F0479;[0.84927848367557, -1.098429552605772, -2.483321180209793, 1.7610805500719378, 5.444857827853614, -1.0069512867178532, -6.933028277112239, -1.0069512867178652, 5.444857827853631, 1.761080550071929, -2.483321180209792, -1.0984295526057726, 0.8492784836755708];[1.0, -1.51407117790492, -2.434896318783923, 2.414873549748334, 5.4149702301081275, -1.9716986734842905, -6.839383258716156, -0.0749238932152112, 5.33734639482599, 1.1468843896880005, -2.426686947065429, -0.7736867515557905, 0.7212740350610304];[0.032308526354698164, 0.7017199472144381]
F0480;[0.6945141101001402, -2.0910444819536327, 5.730084239139993, -9.934201766860674, 15.781463869518817, -19.13422220069428, 21.479657852005527, -19.134222200694275, 15.781463869518811, -9.934201766860669, 5.730084239139988, -2.0910444819536322, 0.6945141101001402];[1.0, -2.9622975381602616, 7.926324895951414, -13.263748490093493, 20.117028865085594, -23.029861055686357, 24.188453010537238, -20.027694472016783, 15.324755422919953, -8.968004634002767, 4.8438660319639295, -1.6713910632170874, 0.5313674892343343];[0.3527423632158817, 0.4629525471704675]
F0481;[0.7155578308038092, -2.475789023467211, 4.125600615419498, -5.27001768376401, 6.185658950739703, -5.28005635502606, 2.4871449762389553, -5.084344186939015e-15, -2.4871449762389504, 5.28005635502606, -6.185658950739706, 5.270017683764011, -4.125600615419503, 2.475789023467212, -0.7155578308038093];[1.0, -3.5868739968067143, 6.394158879860561, -8.610686411110077, 10.28162062105045, -9.586707008788448, 6.467565818543164, -3.5008198252917606, 0.7352310709473693, 2.229117341091082, -3.477876891994038, 3.1089035738424986, -2.619255163636852, 1.7031785344678383, -0.5116741330680942];[0.2033796563747171, 0.5223465308966486]
F0482;[0.7552091278853209, -3.570704877718201, 7.170613389118801, -9.276002771917968, 10.132106767626667, -8.495806671880038, 3.984006224842456, -5.366083597986353e-15, -3.9840062248424504, 8.495806671880048, -10.132106767626677, 9.276002771917963, -7.170613389118797, 3.5707048777181987, -0.7552091278853205];[1.0, -5.000477815243299, 10.824923760603108, -14.951207436837496, 16.68621006506161, -14.820499950800818, 9.103423832417226, -3.910275274472099, -0.19947340993770557, 4.375339925994569, -6.042762791137989, 5.659161401895256, -4.694897645959343, 2.540855075871034, -0.5703196691574329];[0.03798878325961719, 0.46682395677404387]
F0483;[0.6762764086101107, -6.136018648029592, 25.876942826737086, -66.8102616553989, 115.85613623507155, -135.9716000452294, 94.3133009088425, 7.688372632061495e-14, -94.31330090884244, 135.9716000452294, -115.85613623507155, 66.8102616553989, -25.876942826737086, 6.136018648029592, -0.6762764086101106];[1.0, -9.307537746204957, 40.46170458914014, -108.81795818621052, 201.321991537254, -267.704792151299, 256.0002119436846, -164.17764264838098, 46.902821351932516, 33.001063277290086, -53.88717760056718, 37.594742873776106, -15.903514633124203, 3.969359224513523, -0.45327183171579266];[0.02256506907056588, 0.23547477810968598]
F0484;[0.7762709327666645, -0.9172962044691032, -1.485453361352113, 1.004529577774655, 3.4927090339325364, -1.0464291414878137, -4.647696427946453, 6.8946709032383824e-15, 4.647696427946446, 1.0464291414878077, -3.4927090339325284, -1.0045295777746572, 1.4854533613521124, 0.9172962044691042, -0.7762709327666648];[1.0, -1.2664377032793206, -1.5232179423573804, 1.177766035649531, 3.7822557062546176, -1.4233974062605372, -4.656943203948765, 0.2457393737025435, 4.5579367416040855, 0.7168262451902372, -3.208407029523051, -0.8160019888332093, 1.384161646289946, 0.660962270957044, -0.6025922442077548];[0.1942501670974135, 0.6793644425005545]
F0485;[0.6067534731700003, 6.615312278125574, 33.00020148237193, 98.63658110347994, 192.822277232816, 247.36958924375983, 181.26226315345895, -6.897988364130473e-14, -181.26226315345895, -247.36958924375978, -192.822277232816, -98.63658110347994, -33.00020148237193, -6.615312278125575, -0.6067534731700004];[1.0, 11.30843813985715, 59.32925695868636, 190.87714699967512, 418.84979078309095, 658.3202605092745, 754.5920628763475, 625.1479566579447, 355.19918801522965, 113.60649777184564, -5.3148356351523125, -25.79655034952233, -13.035056535879992, -3.168025002875698, -0.32468173600570066];[0.8587685763154019, 0.9659474525562232]
F0486;[0.704662933679366, -6.20166485743246, 25.79905692733078, -68.03163464587318, 128.63113613598065, -187.65036782863203, 224.71987362987053, -237.31639516506652, 238.69066574029193, -237.31639516506655, 224.71987362987053, -187.65036782863208, 128.63113613598074, -68.0316346458732, 25.799056927330785, -6.201664857432461, 0.7046629336793662];[1.0, -9.030692222578839, 38.50202234213719, -103.66699565299753, 198.60253573354782, -289.0007295344421, 334.26737403572776, -321.348440257858, 272.25024222161073, -218.13385293273495, 172.28524044039824, -129.7157771855292, 85.48114938087988, -45.0641503426956, 17.33794425789764, -4.262726891827996, 0.49685660847184265];[0.01887677236958396, 0.30417959928675087]
